iso3,year,population,region,gdp_pc_ppp,gdp_pc_growth_5y_pct,gdp_growth_pct,gdp_growth_3y_avg_pct,urban_pct,urban_pct_change_5y,gfcf_pct_gdp,gfcf_pct_gdp_change_3y,coal_prod_kwh_per_capita,res_copper,res_ironore,res_gold,copper_ratio_lag1,ironore_ratio_lag1,coal_ratio_lag1,gold_ratio_lag1,copper_ratio_change_3y,partition,weight,units,units_per_mn_pop
JPN,2016,127159950.0,日本,44926.62029,1.53066,0.70499,1.13696,91.45413,0.59096,26.1284,0.6088,71.44545,0,0,0,0.85313,0.52433,0.75819,1.12856,-0.24139,validation,11.27652,13865,109.0359
JPN,2017,127064686.0,日本,45693.37761,1.50977,1.62345,1.37614,91.54984,0.52331,26.42029,0.0189,74.06464,0,0,0,0.78449,0.57025,0.88539,1.26368,-0.22791,validation,11.2723,14758,116.14557
JPN,2018,126913432.0,日本,46133.0226,1.27367,0.83414,1.05419,91.63773,0.48607,26.73342,0.36071,52.91008,0,0,0,0.96103,0.67769,1.1461,1.23037,0.0003,validation,11.26559,14380,113.30558
JPN,2019,126699421.0,日本,46055.34987,1.03029,-0.3085,0.71637,91.71642,0.46153,27.17785,1.04946,38.61896,0,0,0,0.97148,0.62902,1.32368,1.18565,0.11835,validation,11.25608,14927,117.81427
JPN,2020,126304533.0,日本,44212.55034,-0.16956,-4.28328,-1.25254,91.78099,0.42773,27.1367,0.7164,39.43643,0,0,0,0.91557,0.86593,0.98615,1.33219,0.13108,validation,11.23853,14076,111.44493
JPN,2021,125679342.0,日本,45999.4618,0.4731,3.5642,-0.34253,91.8741,0.41998,27.07788,0.34446,36.17937,0,0,0,0.95557,1.02204,0.78212,1.72043,-0.00546,holdout,11.21068,13665,108.72909
JPN,2022,124997585.0,日本,46819.36061,0.48806,1.33165,0.20419,91.97765,0.42781,27.83466,0.65681,37.59273,0,0,0,1.29046,1.35721,1.58942,1.56532,0.31898,holdout,11.18023,15523,124.1864
JPN,2023,124370947.0,日本,47387.21725,0.53791,0.72079,1.87221,92.08269,0.44496,27.8477,0.711,35.90871,0,0,0,1.13832,0.94858,3.69899,1.45875,0.22275,holdout,11.15217,15598,125.41514
JPN,2024,123753041.0,日本,47479.84485,0.61109,-0.24008,0.60412,92.19017,0.47375,27.81362,0.73573,29.51039,0,0,0,1.12756,0.97062,1.9068,1.62052,0.17199,holdout,11.12443,14962,120.90208
JPN,2025,123103480.0,日本,48283.3724,1.77718,1.19311,0.55794,92.30014,0.51915,27.81362,-0.02104,29.6661,0,0,0,1.20363,0.87236,1.48992,1.97355,-0.08683,holdout,11.0952,14692,119.34675
USA,1995,268205796.0,北米,47227.00833,,2.68443,2.68443,77.19771,,20.8646,,22972.12101,1,1,1,,,,,,train,16.37699,20132,75.06176
USA,1996,270860695.0,北米,48441.90611,,3.77277,3.2286,77.65234,,21.3203,,23425.98656,1,1,1,0.484,0.28375,0.53904,0.39775,,train,16.45785,26846,99.11368
USA,1997,273468014.0,北米,49990.67407,,4.44713,3.63478,78.08558,,21.58284,,23731.49936,1,1,1,0.38565,0.30579,0.53149,0.40917,,train,16.53687,29210,106.81322
USA,1998,276119323.0,北米,51626.48383,,4.48313,4.23434,78.47854,,22.25525,1.39066,24245.32962,1,1,1,0.40156,0.32231,0.51385,0.36635,,train,16.61684,37000,134.00004
USA,1999,278785482.0,北米,53480.897,,4.78843,4.5729,78.81232,,22.78768,1.46738,23264.32838,1,1,1,0.30504,0.34619,0.44836,0.34066,-0.17896,train,16.69687,33864,121.46974
USA,2000,281484126.0,北米,55045.67453,3.11137,4.07759,4.44971,79.07409,1.87638,23.14628,1.56344,22487.79741,1,1,1,0.29579,0.31405,0.40428,0.32924,-0.08986,train,16.77749,33577,119.28559
USA,2001,284279634.0,北米,55024.35428,2.58096,0.95554,3.27385,79.30862,1.65628,22.53851,0.28325,23061.52188,1,1,1,0.34534,0.33242,0.41562,0.334,-0.05622,train,16.86059,31912,112.25567
USA,2002,287084335.0,北米,55443.21994,2.09204,1.70045,2.24452,79.5461,1.46052,21.5399,-1.24778,22045.97126,1,1,1,0.31231,0.35996,0.53149,0.33685,0.00727,train,16.94356,26239,91.39823
USA,2003,289908091.0,北米,56505.44688,1.82245,2.79561,1.8172,79.77734,1.2988,21.62261,-1.52367,21217.97284,1,1,1,0.31231,0.35537,0.42065,0.39014,0.01652,train,17.02669,29950,103.3086
USA,2004,292786248.0,北米,58139.08202,1.6843,3.84777,2.78127,79.99609,1.18378,22.12774,-0.41077,21730.61421,1,1,1,0.33868,0.36823,0.4131,0.43487,-0.00667,train,17.111,28986,99.00055
USA,2005,295716666.0,北米,59612.39072,1.60678,3.48355,3.37564,80.19616,1.12207,22.93464,1.39474,21828.87792,1,1,1,0.51067,0.40955,0.78463,0.4577,0.19836,train,17.19641,40966,138.53125
USA,2006,298730208.0,北米,60684.33998,1.97749,2.78454,3.37195,80.37131,1.06268,23.03817,1.41557,22171.90569,1,1,1,0.63568,0.68044,0.68388,0.48244,0.32337,train,17.28381,45881,153.58674
USA,2007,301844223.0,北米,61314.45208,2.03352,2.00386,2.75732,80.51532,0.96921,22.32301,0.19528,21669.4192,1,1,1,1.13271,0.70799,0.68766,0.63945,0.79404,train,17.37366,41876,138.73381
USA,2008,304970325.0,北米,60806.22387,1.47792,0.11359,1.634,80.62197,0.84463,21.23547,-1.69917,21774.70874,1,1,1,1.13029,1.18365,0.86776,0.69464,0.61962,train,17.4634,36542,119.82149
USA,2009,308023452.0,北米,58722.49677,0.1999,-2.5765,-0.15302,80.68504,0.68894,18.81014,-4.22804,19545.33644,1,1,1,1.02497,1.39302,1.55668,0.80693,0.38929,train,17.5506,12652,41.07479
USA,2010,311062785.0,北米,59797.07365,0.06188,2.69519,0.07743,80.69977,0.50362,18.31394,-4.00908,19725.3683,1,1,1,0.80904,0.76125,0.93829,0.96013,-0.32368,train,17.63697,15637,50.26959
USA,2011,314105075.0,北米,60253.20358,-0.1425,1.56441,0.56103,80.69576,0.32445,18.73698,-2.49849,19696.68589,1,1,1,1.14181,1.33976,1.24685,1.16567,0.01152,train,17.72301,32322,102.90187
USA,2012,317115349.0,北米,61142.3637,-0.0562,2.28911,2.1829,80.68375,0.16843,19.51261,0.70247,18153.67821,1,1,1,1.20469,1.38751,1.37783,1.34456,0.17972,train,17.80773,38488,121.36909
USA,2013,320110752.0,北米,61966.66214,0.3788,2.11783,1.99045,80.66089,0.03892,19.75443,1.44049,17396.2073,1,1,1,1.09453,1.07071,1.10076,1.44162,0.28549,train,17.89164,41185,128.6586
USA,2014,323115377.0,北米,63026.87792,1.42482,2.52382,2.31025,80.62422,-0.06081,20.41964,1.68266,17479.50238,1,1,1,1.0124,1.13223,0.96977,1.22371,-0.12941,train,17.97541,42263,130.79848
USA,2015,326126496.0,北米,64367.71889,1.48401,2.94555,2.52907,80.5708,-0.12898,20.64928,1.13668,15320.76376,1,1,1,0.96072,0.82277,0.81612,1.11238,-0.24397,train,18.05897,47685,146.21627
USA,2016,329179423.0,北米,65025.9856,1.53631,1.81945,2.42961,80.49766,-0.19809,20.6802,0.92578,12405.31672,1,1,1,0.85313,0.52433,0.75819,1.12856,-0.24139,validation,18.1433,40076,121.74516
USA,2017,332204657.0,北米,66164.032,1.59117,2.45762,2.40754,80.40187,-0.28188,20.98917,0.56952,13095.47867,1,1,1,0.78449,0.57025,0.88539,1.26368,-0.22791,validation,18.22648,37196,111.96712
USA,2018,335056492.0,北米,67728.44249,1.7941,2.96651,2.41453,80.28046,-0.38043,21.296,0.64672,12766.35762,1,1,1,0.96103,0.67769,1.1461,1.23037,0.0003,validation,18.30455,47345,141.30453
USA,2019,337790069.0,北米,69121.458,1.86322,2.58383,2.66932,80.13048,-0.49374,21.33111,0.65091,11750.06125,1,1,1,0.97148,0.62902,1.32368,1.18565,0.11835,validation,18.37907,45458,134.57471
USA,2020,339436156.0,北米,67406.83113,0.92695,-2.08138,1.15632,79.99745,-0.57335,21.58028,0.59111,8779.15316,1,1,1,0.91557,0.86593,0.98615,1.33219,0.13108,validation,18.42379,37614,110.81318
USA,2021,340161438.0,北米,71441.23198,1.89958,6.15202,2.21816,80.00748,-0.49019,21.29314,-0.00286,9491.3992,1,1,1,0.95557,1.02204,0.78212,1.72043,-0.00546,holdout,18.44347,49160,144.51961
USA,2022,341534041.0,北米,72828.74309,1.93801,2.52421,2.19829,80.0325,-0.36937,21.33121,0.0001,9817.57482,1,1,1,1.29046,1.35721,1.58942,1.56532,0.31898,holdout,18.48064,65782,192.60745
USA,2023,343477330.0,北米,74351.67182,1.88352,2.93436,3.8702,80.07156,-0.2089,21.37703,-0.20325,9526.13379,1,1,1,1.13832,0.94858,3.69899,1.45875,0.22275,holdout,18.53314,50201,146.15521
USA,2024,345426566.0,北米,75698.17734,1.8344,2.79319,2.75059,80.12478,-0.0057,21.34983,0.05669,8533.91514,1,1,1,1.12756,0.97062,1.9068,1.62052,0.17199,holdout,18.58565,48224,139.6071
USA,2025,347275809.0,北米,76931.3107,2.67858,2.16138,2.62964,80.19217,0.19472,21.34983,0.01862,8488.47205,1,1,1,1.20363,0.87236,1.48992,1.97355,-0.08683,holdout,18.63534,50422,145.19295
CAN,1995,29459138.0,北米,41617.70692,,2.68233,2.68233,77.63565,,18.3473,,16980.29997,1,1,2,,,,,,train,5.42763,2247,76.27514
CAN,1996,29767210.0,北米,41880.53559,,1.68896,2.18564,77.89246,,18.80677,,17097.63864,1,1,2,0.484,0.28375,0.53904,0.39775,,train,5.45593,3093,103.90628
CAN,1997,30059088.0,北米,43241.22365,,4.28017,2.88382,78.09034,,20.30012,,17538.98854,1,1,2,0.38565,0.30579,0.53149,0.40917,,train,5.48262,2922,97.20854
CAN,1998,30329971.0,北米,44553.26517,,3.89289,3.28734,78.26938,,20.55494,2.20764,16440.14101,1,1,2,0.40156,0.32231,0.51385,0.36635,,train,5.50727,2943,97.03273
CAN,1999,30599458.0,北米,46464.52745,,5.141,4.43802,78.44393,,20.19029,1.38352,15662.89181,1,1,2,0.30504,0.34619,0.44836,0.34066,-0.17896,train,5.53168,2589,84.60934
CAN,2000,30891800.0,北米,48399.28644,3.06523,5.13854,4.72414,78.6293,0.99365,19.59934,-0.70079,14713.4191,1,1,2,0.29579,0.31405,0.40428,0.32924,-0.08986,train,5.55804,2624,84.94163
CAN,2001,31213578.0,北米,48774.14832,3.0945,1.8751,4.05155,78.84148,0.94901,20.15176,-0.40317,14830.11656,1,1,2,0.34534,0.33242,0.41562,0.334,-0.05622,train,5.58691,2968,95.08682
CAN,2002,31535579.0,北米,49694.98709,2.82126,2.99926,3.33763,79.09902,1.00868,19.97488,-0.21541,12635.18897,1,1,2,0.31231,0.35996,0.53149,0.33685,0.00727,train,5.61565,2820,89.42281
CAN,2003,31836483.0,北米,50139.76646,2.39071,1.80639,2.22691,79.39138,1.122,20.01237,0.41303,11620.94444,1,1,2,0.31231,0.35537,0.42065,0.39014,0.01652,train,5.64238,3021,94.89113
CAN,2004,32132680.0,北米,51210.6594,1.96421,3.09236,2.63267,79.69231,1.24838,20.87458,0.72282,12273.29933,1,1,2,0.33868,0.36823,0.4131,0.43487,-0.00667,train,5.66857,3650,113.59152
CAN,2005,32440172.0,北米,52356.53715,1.58425,3.21045,2.70307,79.97606,1.34676,21.83725,1.86236,12795.43154,1,1,2,0.51067,0.40955,0.78463,0.4577,0.19836,train,5.69563,4306,132.73666
CAN,2006,32759174.0,北米,53195.76086,1.75071,2.63794,2.98025,80.21907,1.37759,22.88474,2.87238,12347.19777,1,1,2,0.63568,0.68044,0.68388,0.48244,0.32337,train,5.72356,5354,163.43513
CAN,2007,33092171.0,北米,53761.8408,1.58564,2.0499,2.63277,80.44256,1.34354,23.339,2.46441,12536.7417,1,1,2,1.13271,0.70799,0.68766,0.63945,0.79404,train,5.75258,6060,183.12488
CAN,2008,33449088.0,北米,53711.65803,1.38583,0.99541,1.89442,80.66289,1.27151,23.46896,1.63172,12370.26253,1,1,2,1.13029,1.18365,0.86776,0.69464,0.61962,train,5.78352,5043,150.76644
CAN,2009,33826370.0,北米,51552.40203,0.13311,-2.91509,0.04341,80.85918,1.16688,22.30693,-0.57782,11390.25559,1,1,2,1.02497,1.39302,1.55668,0.80693,0.38929,train,5.81604,3428,101.34105
CAN,2010,34196900.0,北米,52558.42006,0.077,3.09081,0.39038,81.01209,1.03603,23.46115,0.12216,11994.596,1,1,2,0.80904,0.76125,0.93829,0.96013,-0.32368,train,5.84781,3831,112.0277
CAN,2011,34555449.0,北米,53681.10848,0.18181,3.13719,1.1043,81.10314,0.88408,23.51038,0.04142,11877.11379,1,1,2,1.14181,1.33976,1.24685,1.16567,0.01152,train,5.87839,4940,142.95864
CAN,2012,34922513.0,北米,54034.78217,0.10133,1.75566,2.66122,81.15135,0.70879,24.49428,2.18735,11856.33462,1,1,2,1.20469,1.38751,1.37783,1.34456,0.17972,train,5.90953,5657,161.9872
CAN,2013,35293421.0,北米,54712.15686,0.3698,2.32581,2.40622,81.18344,0.52055,24.18739,0.72624,11884.96292,1,1,2,1.09453,1.07071,1.10076,1.44162,0.28549,train,5.94083,4932,139.74276
CAN,2014,35634265.0,北米,55723.46157,1.56822,2.87347,2.31831,81.21118,0.352,24.3893,0.87893,11692.56613,1,1,2,1.0124,1.13223,0.96977,1.22371,-0.12941,train,5.96944,4919,138.04129
CAN,2015,35962236.0,北米,55660.84558,1.15364,0.64997,1.94975,81.24657,0.23448,23.85056,-0.64372,10432.94416,1,1,2,0.96072,0.82277,0.81612,1.11238,-0.24397,train,5.99685,3977,110.58823
CAN,2016,36353345.0,北米,55606.13299,0.70714,1.03855,1.52066,81.3023,0.19916,22.77235,-1.41504,10469.57302,1,1,2,0.85313,0.52433,0.75819,1.12856,-0.24139,validation,6.02937,3174,87.30971
CAN,2017,36808498.0,北米,56612.30622,0.93633,3.03383,1.57412,81.40189,0.25055,22.69628,-1.69303,10039.47512,1,1,2,0.78449,0.57025,0.88539,1.26368,-0.22791,validation,6.067,3225,87.61564
CAN,2018,37294996.0,北米,57337.46829,0.94177,2.74296,2.27178,81.55003,0.36659,22.67607,-1.17449,9126.10367,1,1,2,0.96103,0.67769,1.1461,1.23037,0.0003,validation,6.10696,4221,113.17872
CAN,2019,37782934.0,北米,57583.82307,0.65897,1.90843,2.56174,81.73637,0.52518,22.57993,-0.19243,8856.03537,1,1,2,0.97148,0.62902,1.32368,1.18565,0.11835,validation,6.14678,4750,125.71814
CAN,2020,38171903.0,北米,54092.85769,-0.56987,-5.03823,-0.12895,81.95099,0.70442,23.18421,0.48793,8342.83792,1,1,2,0.91557,0.86593,0.98615,1.33219,0.13108,validation,6.17834,3969,103.977
CAN,2021,38454058.0,北米,56995.0952,0.49465,5.95053,0.94024,82.17793,0.87563,23.78933,1.11326,8738.92165,1,1,2,0.95557,1.02204,0.78212,1.72043,-0.00546,holdout,6.20113,5512,143.33988
CAN,2022,38821259.0,北米,58583.12999,0.68676,4.69542,1.86924,82.35009,0.9482,23.08271,0.50278,8699.12539,1,1,2,1.29046,1.35721,1.58942,1.56532,0.31898,holdout,6.23067,5848,150.63911
CAN,2023,39299098.0,北米,58088.37781,0.26056,1.95309,4.19968,82.52506,0.97502,23.04039,-0.14381,8971.09649,1,1,2,1.13832,0.94858,3.69899,1.45875,0.22275,holdout,6.2689,4719,120.07909
CAN,2024,39742429.0,北米,57534.09152,-0.01728,2.04627,2.89826,82.70026,0.96389,22.91016,-0.87917,7991.4592,1,1,2,1.12756,0.97062,1.9068,1.62052,0.17199,holdout,6.30416,5205,130.96834
CAN,2025,40126728.0,北米,57989.57847,1.40095,1.74269,1.91401,82.8757,0.92471,22.90233,-0.18038,7914.92394,1,1,2,1.20363,0.87236,1.48992,1.97355,-0.08683,holdout,6.33457,5656,140.95343
BRA,1995,161735079.0,中南米,13550.43937,,4.22379,4.22379,77.7145,,20.2863,,147.72924,1,3,1,,,,,,train,12.71751,3867,23.90947
BRA,1996,164202549.0,中南米,13641.6296,,2.20886,3.21633,78.30214,,18.64065,,135.613,1,3,1,0.484,0.28375,0.53904,0.39775,,train,12.81415,3305,20.12758
BRA,1997,166661662.0,中南米,13896.62499,,3.39485,3.27583,79.00085,,19.1229,,156.34069,1,3,1,0.38565,0.30579,0.53149,0.40917,,train,12.90975,4059,24.35473
BRA,1998,169159651.0,中南米,13737.70264,,0.3381,1.9806,79.78907,,18.54235,-1.74395,150.72743,1,3,1,0.40156,0.32231,0.51385,0.36635,,train,13.00614,3297,19.49046
BRA,1999,171641544.0,中南米,13602.41371,,0.46794,1.40029,80.54661,,17.01629,-1.62436,152.20091,1,3,1,0.30504,0.34619,0.44836,0.34066,-0.17896,train,13.1012,1533,8.9314
BRA,2000,174018278.0,中南米,14005.34719,0.66259,4.38795,1.73133,81.14844,3.43394,18.30449,-0.81841,179.44667,1,3,1,0.29579,0.31405,0.40428,0.32924,-0.08986,train,13.1916,4526,26.00876
BRA,2001,176301201.0,中南米,14016.13138,0.54313,1.3899,2.08193,81.59605,3.2939,18.41809,-0.12426,152.06363,1,3,1,0.34534,0.33242,0.41562,0.334,-0.05622,train,13.27785,4476,25.38837
BRA,2002,178503485.0,中南米,14265.90488,0.52591,3.05346,2.94377,81.99435,2.9935,17.92625,0.90996,166.9043,1,3,1,0.31231,0.35996,0.53149,0.33685,0.00727,train,13.36052,4524,25.34404
BRA,2003,180622688.0,中南米,14259.36641,0.74818,1.14083,1.8614,82.35403,2.56497,16.60476,-1.69973,150.56802,1,3,1,0.31231,0.35537,0.42065,0.39014,0.01652,train,13.43959,3073,17.01337
BRA,2004,182675144.0,中南米,14911.26096,1.85437,5.75996,3.31809,82.68168,2.13508,17.32023,-1.09785,172.64527,1,3,1,0.33868,0.36823,0.4131,0.43487,-0.00667,train,13.51574,5279,28.89829
BRA,2005,184688101.0,中南米,15221.01383,1.67869,3.20213,3.36764,82.98388,1.83544,17.05618,-0.87007,179.06405,1,3,1,0.51067,0.40955,0.78463,0.4577,0.19836,train,13.59,6956,37.6635
BRA,2006,186653099.0,中南米,15657.47957,2.23951,3.96199,4.30803,83.26721,1.67117,17.2103,0.60554,177.02358,1,3,1,0.63568,0.68044,0.68388,0.48244,0.32337,train,13.6621,7025,37.63666
BRA,2007,188552311.0,中南米,16440.58374,2.87825,6.06987,4.41133,83.53826,1.54391,17.99576,0.67553,180.39556,1,3,1,1.13271,0.70799,0.68766,0.63945,0.79404,train,13.73144,13129,69.63054
BRA,2008,190367297.0,中南米,17113.36798,3.71631,5.0942,5.04202,83.80361,1.44957,19.38533,2.32915,198.91022,1,3,1,1.13029,1.18365,0.86776,0.69464,0.61962,train,13.79737,14821,77.85476
BRA,2009,192079958.0,中南米,16939.44078,2.58336,-0.12581,3.67942,84.06984,1.38816,19.10196,1.89166,184.31387,1,3,1,1.02497,1.39302,1.55668,0.80693,0.38929,train,13.85929,12032,62.64058
BRA,2010,193701931.0,中南米,18062.15811,3.48209,7.52823,4.16554,84.34385,1.35997,20.53467,2.53891,164.09749,1,3,1,0.80904,0.76125,0.93829,0.96013,-0.32368,train,13.91768,12819,66.179
BRA,2011,195284736.0,中南米,18627.81045,3.53519,3.97442,3.79228,84.62258,1.35537,20.60896,1.22363,162.89548,1,3,1,1.14181,1.33976,1.24685,1.16567,0.01152,train,13.97443,15536,79.55563
BRA,2012,196876113.0,中南米,18832.21955,2.75355,1.92118,4.47461,84.89739,1.35913,20.71671,1.61475,172.43331,1,3,1,1.20469,1.38751,1.37783,1.34456,0.17972,train,14.03125,14866,75.50941
BRA,2013,198478290.0,中南米,19241.50598,2.37189,3.00482,2.96681,85.16766,1.36405,20.91192,0.37725,212.44137,1,3,1,1.09453,1.07071,1.10076,1.44162,0.28549,train,14.08823,13384,67.43307
BRA,2014,200085126.0,中南米,19183.17274,2.51898,0.50396,1.80998,85.43314,1.3633,19.87303,-0.73594,209.04602,1,3,1,1.0124,1.13223,0.96977,1.22371,-0.12941,train,14.14514,9040,45.18077
BRA,2015,201675534.0,中南米,18357.06906,0.32444,-3.54576,-0.01233,85.69357,1.34972,17.83581,-2.88091,167.59594,1,3,1,0.96072,0.82277,0.81612,1.11238,-0.24397,train,14.20125,2137,10.59623
BRA,2016,203218108.0,中南米,17620.92724,-1.10522,-3.27592,-2.10591,85.9487,1.32613,15.52433,-5.38759,153.27374,1,3,1,0.85313,0.52433,0.75819,1.12856,-0.24139,validation,14.25546,1596,7.85363
BRA,2017,204703440.0,中南米,17724.47996,-1.20513,1.32287,-1.83294,86.19829,1.3009,14.55899,-5.31404,123.7351,1,3,1,0.78449,0.57025,0.88539,1.26368,-0.22791,validation,14.30746,2566,12.53521
BRA,2018,206107265.0,中南米,17917.74921,-1.41545,1.78367,-0.05646,86.44207,1.27441,15.09691,-2.7389,133.17823,1,3,1,0.96103,0.67769,1.1461,1.23037,0.0003,validation,14.35644,3733,18.11193
BRA,2019,207455459.0,中南米,18018.62092,-1.24474,1.22078,1.44244,86.6798,1.24666,15.47117,-0.05316,121.20192,1,3,1,0.97148,0.62902,1.32368,1.18565,0.11835,validation,14.40331,5289,25.49463
BRA,2020,208660845.0,中南米,17327.51572,-1.14774,-3.27676,-0.09077,86.91122,1.21765,16.56102,2.00204,133.80086,1,3,1,0.91557,0.86593,0.98615,1.33219,0.13108,validation,14.4451,6883,32.98654
BRA,2021,209550291.0,中南米,18075.706,0.51093,4.7626,0.90221,87.13608,1.18737,17.91785,2.82094,161.25485,1,3,1,0.95557,1.02204,0.78212,1.72043,-0.00546,holdout,14.47585,12198,58.21037
BRA,2022,210306411.0,中南米,18554.04618,0.91902,3.01669,1.50085,87.34956,1.15127,17.8004,2.32923,144.0327,1,3,1,1.29046,1.35721,1.58942,1.56532,0.31898,holdout,14.50195,14842,70.57322
BRA,2023,211140731.0,中南米,19079.81221,1.26471,3.24166,3.67365,87.61597,1.1739,16.41098,-0.15005,142.88101,1,3,1,1.13832,0.94858,3.69899,1.45875,0.22275,holdout,14.53068,8638,40.9111
BRA,2024,211998565.0,中南米,19652.3655,1.75099,3.41932,3.22589,87.89585,1.21606,16.90936,-1.00849,140.66605,1,3,1,1.12756,0.97062,1.9068,1.62052,0.17199,holdout,14.56017,11157,52.62771
BRA,2025,212812397.0,中南米,20024.69683,2.93568,2.28575,2.98224,88.1773,1.26608,16.83903,-0.96138,140.12811,1,3,1,1.20363,0.87236,1.48992,1.97355,-0.08683,holdout,14.58809,11430,53.70928
MEX,1995,90862449.0,中南米,17028.1215,,-5.9103,-5.9103,73.29623,,16.21363,,527.98489,1,0,1,,,,,,train,9.53218,2803,30.84883
MEX,1996,92452700.0,中南米,17775.87279,,6.2183,0.154,73.62699,,17.71497,,574.44509,1,0,1,0.484,0.28375,0.53904,0.39775,,train,9.61523,4823,52.16722
MEX,1997,94021204.0,中南米,18737.64265,,7.19888,2.50229,73.95131,,19.3948,,560.47995,1,0,1,0.38565,0.30579,0.53149,0.40917,,train,9.69645,6851,72.86654
